Date ,Time,PV gen (kW),Load (kW),temp (C),residual
11/1/15,18:00:00,0.192,0.727487438,20.119,0.535487438
11/1/15,19:00:00,0.002,0.742682056,18.377,0.740682056
11/1/15,20:00:00,0,0.698906526,17.196,0.698906526
11/1/15,21:00:00,0,0.560026482,16.49,0.560026482
11/1/15,22:00:00,0,0.362567978,16.085,0.362567978
11/1/15,23:00:00,0,0.206719841,15.758,0.206719841
11/2/15,0:00:00,0,0.33119956,15.474,0.33119956
11/2/15,1:00:00,0,0.258110158,15.278,0.258110158
11/2/15,2:00:00,0,0.29869358,15.215,0.29869358
11/2/15,3:00:00,0,0.342281093,15.133,0.342281093
11/2/15,4:00:00,0,0.390629834,15.049,0.390629834
11/2/15,5:00:00,0,0.429705804,14.871,0.429705804
11/2/15,6:00:00,0.039,0.489519272,15.077,0.450519272
11/2/15,7:00:00,0.314,0.525624202,16.067,0.211624202
11/2/15,8:00:00,0.622,0.42506747,16.888,-0.19693253
11/2/15,9:00:00,0.959,0.331417914,17.878,-0.627582086
11/2/15,10:00:00,1.429,0.261614299,19.072,-1.167385701
11/2/15,11:00:00,1.646,0.166936233,19.943,-1.479063767
11/2/15,12:00:00,1.754,0.209195299,20.473,-1.544804701
11/2/15,13:00:00,1.721,0.24875987,20.907,-1.47224013
11/2/15,14:00:00,1.698,0.285325425,21.286,-1.412674575
11/2/15,15:00:00,1.266,0.339977686,20.93,-0.926022314
11/2/15,16:00:00,0.827,0.485422892,20.136,-0.341577108
11/2/15,17:00:00,0.474,0.649309039,19.298,0.175309039
11/2/15,18:00:00,0.158,0.725901543,18.429,0.567901543
11/2/15,19:00:00,0.001,0.77480438,17.021,0.77380438
11/2/15,20:00:00,0,0.718212249,16.099,0.718212249
11/2/15,21:00:00,0,0.577491844,15.67,0.577491844
11/2/15,22:00:00,0,0.412014579,15.256,0.412014579
11/2/15,23:00:00,0,0.216125602,14.866,0.216125602
11/3/15,0:00:00,0,0.39228836,14.165,0.39228836
11/3/15,1:00:00,0,0.314733378,14.036,0.314733378
11/3/15,2:00:00,0,0.35269898,13.921,0.35269898
11/3/15,3:00:00,0,0.353779638,13.96,0.353779638
11/3/15,4:00:00,0,0.408817426,14.133,0.408817426
11/3/15,5:00:00,0,0.434620582,13.922,0.434620582
11/3/15,6:00:00,0.08,0.527293277,14.557,0.447293277
11/3/15,7:00:00,0.435,0.597163446,15.944,0.162163446
11/3/15,8:00:00,0.908,0.481028971,17.967,-0.426971029
11/3/15,9:00:00,1.088,0.311611601,20.533,-0.776388399
11/3/15,10:00:00,1.297,0.230905011,22.763,-1.066094989
11/3/15,11:00:00,1.672,0.17186197,24.602,-1.50013803
11/3/15,12:00:00,1.629,0.30893004,25.72,-1.32006996
11/3/15,13:00:00,1.115,0.344726892,25.777,-0.770273108
11/3/15,14:00:00,0.851,0.271854604,25.254,-0.579145396
11/3/15,15:00:00,0.823,0.437983173,23.92,-0.385016827
11/3/15,16:00:00,0.501,0.643156286,23.088,0.142156286
11/3/15,17:00:00,0.284,0.784130632,22.716,0.500130632
11/3/15,18:00:00,0.062,0.828458306,22.112,0.766458306
11/3/15,19:00:00,0,0.806164311,21.167,0.806164311
11/3/15,20:00:00,0,0.72951458,20.045,0.72951458
11/3/15,21:00:00,0,0.587741836,19.701,0.587741836
11/3/15,22:00:00,0,0.417285047,19.239,0.417285047
11/3/15,23:00:00,0,0.25811234,18.762,0.25811234
11/4/15,0:00:00,0,0.38634532,18.384,0.38634532
11/4/15,1:00:00,0,0.282832575,18.025,0.282832575
11/4/15,2:00:00,0,0.345253947,17.85,0.345253947
11/4/15,3:00:00,0,0.387476142,17.732,0.387476142
11/4/15,4:00:00,0,0.394600708,17.785,0.394600708
11/4/15,5:00:00,0,0.430561875,17.773,0.430561875
11/4/15,6:00:00,0.013,0.525636779,17.804,0.512636779
11/4/15,7:00:00,0.279,0.546479843,18.463,0.267479843
11/4/15,8:00:00,0.794,0.426303897,19.894,-0.367696103
11/4/15,9:00:00,1.247,0.333937195,21.478,-0.913062805
11/4/15,10:00:00,1.736,0.250978187,22.935,-1.485021813
11/4/15,11:00:00,1.901,0.337367199,23.905,-1.563632801
11/4/15,12:00:00,1.925,0.381866504,24.39,-1.543133496
11/4/15,13:00:00,1.799,0.211097423,24.517,-1.587902577
11/4/15,14:00:00,1.526,0.347049839,24.284,-1.178950161
11/4/15,15:00:00,1.089,0.563580194,23.757,-0.525419806
11/4/15,16:00:00,0.59,0.700019256,22.977,0.110019256
11/4/15,17:00:00,0.3,0.735191773,22.031,0.435191773
11/4/15,18:00:00,0.097,0.724149645,20.852,0.627149645
11/4/15,19:00:00,0,0.718244652,19.636,0.718244652
11/4/15,20:00:00,0,0.68257224,18.657,0.68257224
11/4/15,21:00:00,0,0.554400541,17.844,0.554400541
11/4/15,22:00:00,0,0.388715105,17.133,0.388715105
11/4/15,23:00:00,0,0.2070407,16.469,0.2070407
11/5/15,0:00:00,0,0.314896834,15.828,0.314896834
11/5/15,1:00:00,0,0.261512299,15.28,0.261512299
11/5/15,2:00:00,0,0.317393893,14.909,0.317393893
11/5/15,3:00:00,0,0.336916074,14.683,0.336916074
11/5/15,4:00:00,0,0.356166851,14.525,0.356166851
11/5/15,5:00:00,0,0.40008838,14.468,0.40008838
11/5/15,6:00:00,0.042,0.489529765,14.583,0.447529765
11/5/15,7:00:00,0.347,0.577198735,15.123,0.230198735
11/5/15,8:00:00,0.804,0.465980696,16.091,-0.338019304
11/5/15,9:00:00,1.295,0.410724021,17.439,-0.884275979
11/5/15,10:00:00,1.788,0.342420194,18.999,-1.445579806
11/5/15,11:00:00,2.096,0.267045899,20.266,-1.828954101
11/5/15,12:00:00,2.161,0.273612423,20.985,-1.887387577
11/5/15,13:00:00,2.174,0.328721641,21.429,-1.845278359
11/5/15,14:00:00,1.897,0.370929207,21.328,-1.526070793
11/5/15,15:00:00,1.53,0.455762117,20.962,-1.074237883
11/5/15,16:00:00,1.071,0.592685563,20.326,-0.478314437
11/5/15,17:00:00,0.505,0.685235241,19.226,0.180235241
11/5/15,18:00:00,0.177,0.753367335,18.117,0.576367335
11/5/15,19:00:00,0.001,0.741739199,17.117,0.740739199
11/5/15,20:00:00,0,0.69354052,16.565,0.69354052
11/5/15,21:00:00,0,0.541933566,16.179,0.541933566
11/5/15,22:00:00,0,0.362106864,15.814,0.362106864
11/5/15,23:00:00,0,0.216969844,15.459,0.216969844
11/6/15,0:00:00,0,0.349991275,15.169,0.349991275
11/6/15,1:00:00,0,0.285600249,14.962,0.285600249
11/6/15,2:00:00,0,0.315384547,14.875,0.315384547
11/6/15,3:00:00,0,0.332705689,14.848,0.332705689
11/6/15,4:00:00,0,0.375090584,14.818,0.375090584
11/6/15,5:00:00,0,0.412221273,14.768,0.412221273
11/6/15,6:00:00,0.04,0.524255529,14.887,0.484255529
11/6/15,7:00:00,0.312,0.587137825,15.445,0.275137825
11/6/15,8:00:00,0.768,0.502798912,16.311,-0.265201088
11/6/15,9:00:00,1.352,0.442905944,17.626,-0.909094056
11/6/15,10:00:00,1.953,0.380525105,19.231,-1.572474895
11/6/15,11:00:00,2.191,0.289822978,20.359,-1.901177022
11/6/15,12:00:00,2.394,0.233111455,21.112,-2.160888545
11/6/15,13:00:00,2.435,0.111410777,21.541,-2.323589223
11/6/15,14:00:00,2.322,0.086449755,21.893,-2.235550245
11/6/15,15:00:00,1.974,0.195710164,22.012,-1.778289836
11/6/15,16:00:00,1.464,0.353679867,21.657,-1.110320133
11/6/15,17:00:00,0.826,0.519290784,20.76,-0.306709216
11/6/15,18:00:00,0.201,0.614073169,19.372,0.413073169
11/6/15,19:00:00,0.006,0.672861302,17.465,0.666861302
11/6/15,20:00:00,0,0.653816792,16.184,0.653816792
11/6/15,21:00:00,0,0.535677591,15.204,0.535677591
11/6/15,22:00:00,0,0.413852137,14.407,0.413852137
11/6/15,23:00:00,0,0.231180319,13.728,0.231180319
11/7/15,0:00:00,0,0.318601265,13.13,0.318601265
11/7/15,1:00:00,0,0.256298807,12.612,0.256298807
11/7/15,2:00:00,0,0.313657733,12.18,0.313657733
11/7/15,3:00:00,0,0.332680943,11.857,0.332680943
11/7/15,4:00:00,0,0.354611728,11.602,0.354611728
11/7/15,5:00:00,0,0.375172215,11.375,0.375172215
11/7/15,6:00:00,0.09,0.410141873,12.249,0.320141873
11/7/15,7:00:00,0.603,0.407212182,14.333,-0.195787818
11/7/15,8:00:00,1.242,0.324737957,16.539,-0.917262043
11/7/15,9:00:00,1.79,0.20434071,18.995,-1.58565929
11/7/15,10:00:00,2.18,0.106444627,21.449,-2.073555373
11/7/15,11:00:00,2.412,0.059739079,23.89,-2.352260921
11/7/15,12:00:00,2.486,0.068631774,26.312,-2.417368226
11/7/15,13:00:00,2.421,0.087048193,27.87,-2.333951807
11/7/15,14:00:00,2.217,0.156893511,28.392,-2.060106489
11/7/15,15:00:00,1.878,0.266782941,28.331,-1.611217059
11/7/15,16:00:00,1.387,0.433054826,27.774,-0.953945174
11/7/15,17:00:00,0.79,0.606213378,26.835,-0.183786622
11/7/15,18:00:00,0.194,0.709263932,24.995,0.515263932
11/7/15,19:00:00,0.007,0.699561785,21.759,0.692561785
11/7/15,20:00:00,0,0.674757114,20.081,0.674757114
11/7/15,21:00:00,0,0.553290128,19.154,0.553290128
11/7/15,22:00:00,0,0.404138082,18.481,0.404138082
11/7/15,23:00:00,0,0.261225137,17.936,0.261225137
11/8/15,0:00:00,0,0.409292027,17.511,0.409292027
11/8/15,1:00:00,0,0.29615284,17.128,0.29615284
11/8/15,2:00:00,0,0.306854316,16.689,0.306854316
11/8/15,3:00:00,0,0.33830057,16.268,0.33830057
11/8/15,4:00:00,0,0.355449049,15.963,0.355449049
11/8/15,5:00:00,0,0.382075998,15.743,0.382075998
11/8/15,6:00:00,0.092,0.412659079,16.625,0.320659079
11/8/15,7:00:00,0.56,0.382895835,19.11,-0.177104165
11/8/15,8:00:00,1.159,0.31270228,22.142,-0.84629772
11/8/15,9:00:00,1.682,0.245799067,25.716,-1.436200933
11/8/15,10:00:00,2.096,0.209536332,28.714,-1.886463668
11/8/15,11:00:00,2.332,0.218939747,30.637,-2.113060253
11/8/15,12:00:00,2.419,0.271438956,31.675,-2.147561044
11/8/15,13:00:00,2.366,0.348415912,32.258,-2.017584088
11/8/15,14:00:00,2.177,0.474036692,32.601,-1.702963308
11/8/15,15:00:00,1.844,0.648675029,32.658,-1.195324971
11/8/15,16:00:00,1.368,0.875145657,32.403,-0.492854343
11/8/15,17:00:00,0.777,1.082157898,31.767,0.305157898
11/8/15,18:00:00,0.193,1.146289735,30.01,0.953289735
11/8/15,19:00:00,0.008,1.077306259,26.612,1.069306259
11/8/15,20:00:00,0,0.980246973,25.008,0.980246973
11/8/15,21:00:00,0,0.774344664,23.823,0.774344664
11/8/15,22:00:00,0,0.565417051,22.93,0.565417051
11/8/15,23:00:00,0,0.366175268,22.572,0.366175268
11/9/15,0:00:00,0,0.479914147,22.012,0.479914147
11/9/15,1:00:00,0,0.384223939,21.435,0.384223939
11/9/15,2:00:00,0,0.428249918,20.939,0.428249918
11/9/15,3:00:00,0,0.428781813,20.526,0.428781813
11/9/15,4:00:00,0,0.464289107,20.162,0.464289107
11/9/15,5:00:00,0,0.45336638,19.812,0.45336638
11/9/15,6:00:00,0.087,0.514832743,20.309,0.427832743
11/9/15,7:00:00,0.516,0.574689066,22.414,0.058689066
11/9/15,8:00:00,1.11,0.484897575,25.41,-0.625102425
11/9/15,9:00:00,1.57,0.46694023,28.984,-1.10305977
11/9/15,10:00:00,1.777,0.467675781,31.043,-1.309324219
11/9/15,11:00:00,1.885,0.545091948,32.142,-1.339908052
11/9/15,12:00:00,1.983,0.660786584,32.622,-1.322213416
11/9/15,13:00:00,2.054,0.722119545,32.779,-1.331880455
11/9/15,14:00:00,1.849,0.787401576,32.646,-1.061598424
11/9/15,15:00:00,1.515,0.983480834,32.336,-0.531519166
11/9/15,16:00:00,1.055,1.159402358,31.75,0.104402358
11/9/15,17:00:00,0.592,1.306642585,30.909,0.714642585
11/9/15,18:00:00,0.195,1.283274187,29.322,1.088274187
11/9/15,19:00:00,0.008,1.161682276,26.426,1.153682276
11/9/15,20:00:00,0,1.039252252,24.588,1.039252252
11/9/15,21:00:00,0,0.789148583,23.078,0.789148583
11/9/15,22:00:00,0,0.561823675,21.767,0.561823675
11/9/15,23:00:00,0,0.401272649,20.413,0.401272649
11/10/15,0:00:00,0,0.472371668,19.157,0.472371668
11/10/15,1:00:00,0,0.377824315,18.225,0.377824315
11/10/15,2:00:00,0,0.42781166,17.625,0.42781166
11/10/15,3:00:00,0,0.442525737,17.247,0.442525737
11/10/15,4:00:00,0,0.436564176,17.001,0.436564176
11/10/15,5:00:00,0,0.449502285,16.793,0.449502285
11/10/15,6:00:00,0.061,0.563770137,16.854,0.502770137
11/10/15,7:00:00,0.284,0.612102485,17.753,0.328102485
11/10/15,8:00:00,0.359,0.491418616,18.689,0.132418616
11/10/15,9:00:00,0.504,0.470938427,19.488,-0.033061573
11/10/15,10:00:00,0.673,0.454457005,20.509,-0.218542995
11/10/15,11:00:00,0.886,0.385294927,21.892,-0.500705073
11/10/15,12:00:00,1.064,0.335961365,23.371,-0.728038635
11/10/15,13:00:00,0.961,0.377905528,23.821,-0.583094472
11/10/15,14:00:00,0.729,0.41067536,23.2,-0.31832464
11/10/15,15:00:00,0.619,0.514672501,22.558,-0.104327499
11/10/15,16:00:00,0.521,0.600351702,22.078,0.079351702
11/10/15,17:00:00,0.373,0.707842961,21.536,0.334842961
11/10/15,18:00:00,0.145,0.765817823,20.622,0.620817823
11/10/15,19:00:00,0.003,0.781717318,19.38,0.778717318
11/10/15,20:00:00,0,0.74474927,18.381,0.74474927
11/10/15,21:00:00,0,0.586249757,17.748,0.586249757
11/10/15,22:00:00,0,0.425446869,17.333,0.425446869
11/10/15,23:00:00,0,0.282410569,17.057,0.282410569
11/11/15,0:00:00,0,0.399919058,16.813,0.399919058
11/11/15,1:00:00,0,0.307766073,16.478,0.307766073
11/11/15,2:00:00,0,0.365343049,16.108,0.365343049
11/11/15,3:00:00,0,0.357204447,15.671,0.357204447
11/11/15,4:00:00,0,0.397798008,15.131,0.397798008
11/11/15,5:00:00,0,0.428323031,14.668,0.428323031
11/11/15,6:00:00,0.079,0.490336033,14.629,0.411336033
11/11/15,7:00:00,0.338,0.546635151,15.477,0.208635151
11/11/15,8:00:00,0.611,0.447351099,16.902,-0.163648901
11/11/15,9:00:00,0.739,0.341151421,18.369,-0.397848579
11/11/15,10:00:00,0.92,0.234581578,19.701,-0.685418422
11/11/15,11:00:00,1.309,0.175505103,21.362,-1.133494897
11/11/15,12:00:00,1.49,0.217133808,23.145,-1.272866192
11/11/15,13:00:00,1.276,0.263368266,24.276,-1.012631734
11/11/15,14:00:00,1.193,0.335998451,24.667,-0.857001549
11/11/15,15:00:00,1.326,0.428588759,24.955,-0.897411241
11/11/15,16:00:00,1.057,0.575557127,24.734,-0.481442873
11/11/15,17:00:00,0.572,0.69469885,23.944,0.12269885
11/11/15,18:00:00,0.225,0.76526839,23.036,0.54026839
11/11/15,19:00:00,0.01,0.7787999,21.433,0.7687999
11/11/15,20:00:00,0,0.751662864,19.942,0.751662864
11/11/15,21:00:00,0,0.596424217,19.173,0.596424217
11/11/15,22:00:00,0,0.44053282,18.843,0.44053282
11/11/15,23:00:00,0,0.27201965,18.463,0.27201965
11/12/15,0:00:00,0,0.378532609,18.093,0.378532609
11/12/15,1:00:00,0,0.29580312,17.752,0.29580312
11/12/15,2:00:00,0,0.343486618,17.387,0.343486618
11/12/15,3:00:00,0,0.364190488,17.059,0.364190488
11/12/15,4:00:00,0,0.382225518,16.614,0.382225518
11/12/15,5:00:00,0,0.418430972,16.164,0.418430972
11/12/15,6:00:00,0.115,0.487721596,16.719,0.372721596
11/12/15,7:00:00,0.573,0.499081287,18.193,-0.073918713
11/12/15,8:00:00,1.11,0.343081796,19.997,-0.766918204
11/12/15,9:00:00,1.678,0.232540508,21.82,-1.445459492
11/12/15,10:00:00,2.128,0.155804753,23.458,-1.972195247
11/12/15,11:00:00,2.378,0.101281501,24.457,-2.276718499
11/12/15,12:00:00,2.49,0.116126321,24.916,-2.373873679
11/12/15,13:00:00,2.461,0.129886631,24.944,-2.331113369
11/12/15,14:00:00,2.281,0.191152289,24.581,-2.089847711
11/12/15,15:00:00,1.95,0.310609088,23.805,-1.639390912
11/12/15,16:00:00,1.462,0.477611545,22.618,-0.984388455
11/12/15,17:00:00,0.841,0.633556717,21.019,-0.207443283
11/12/15,18:00:00,0.2,0.697347302,19.086,0.497347302
11/12/15,19:00:00,0.013,0.726013174,17.002,0.713013174
11/12/15,20:00:00,0,0.716942379,15.56,0.716942379
11/12/15,21:00:00,0,0.567793866,14.802,0.567793866
11/12/15,22:00:00,0,0.401443289,14.372,0.401443289
11/12/15,23:00:00,0,0.244211859,14.163,0.244211859
11/13/15,0:00:00,0,0.359565592,13.914,0.359565592
11/13/15,1:00:00,0,0.266196103,13.796,0.266196103
11/13/15,2:00:00,0,0.336212933,13.721,0.336212933
11/13/15,3:00:00,0,0.369292224,13.615,0.369292224
11/13/15,4:00:00,0,0.378773529,13.389,0.378773529
11/13/15,5:00:00,0,0.398387863,13.267,0.398387863
11/13/15,6:00:00,0.105,0.474024609,13.495,0.369024609
11/13/15,7:00:00,0.56,0.491774702,14.376,-0.068225298
11/13/15,8:00:00,1.193,0.382198742,15.761,-0.810801258
11/13/15,9:00:00,1.773,0.291574262,17.395,-1.481425738
11/13/15,10:00:00,2.211,0.193804727,18.871,-2.017195273
11/13/15,11:00:00,2.465,0.148163868,20.027,-2.316836132
11/13/15,12:00:00,2.56,0.178037921,20.728,-2.381962079
11/13/15,13:00:00,2.486,0.177385224,20.985,-2.308614776
11/13/15,14:00:00,2.332,0.193073956,20.822,-2.138926044
11/13/15,15:00:00,1.993,0.280682457,20.31,-1.712317543
11/13/15,16:00:00,1.487,0.415601166,19.427,-1.071398834
11/13/15,17:00:00,0.845,0.568657372,18.096,-0.276342628
11/13/15,18:00:00,0.203,0.647177492,16.501,0.444177492
11/13/15,19:00:00,0.014,0.689617102,14.862,0.675617102
11/13/15,20:00:00,0,0.676795769,13.868,0.676795769
11/13/15,21:00:00,0,0.555711243,13.204,0.555711243
11/13/15,22:00:00,0,0.420406437,12.685,0.420406437
11/13/15,23:00:00,0,0.279286728,12.235,0.279286728
11/14/15,0:00:00,0,0.333589865,11.831,0.333589865
11/14/15,1:00:00,0,0.290229672,11.448,0.290229672
11/14/15,2:00:00,0,0.304041975,11.15,0.304041975
11/14/15,3:00:00,0,0.341849452,10.867,0.341849452
11/14/15,4:00:00,0,0.364836402,10.761,0.364836402
11/14/15,5:00:00,0,0.393806773,10.829,0.393806773
11/14/15,6:00:00,0.111,0.436796208,12.104,0.325796208
11/14/15,7:00:00,0.585,0.426733726,13.923,-0.158266274
11/14/15,8:00:00,1.233,0.328704948,15.543,-0.904295052
11/14/15,9:00:00,1.809,0.232260045,17.241,-1.576739955
11/14/15,10:00:00,2.192,0.205871463,18.862,-1.986128537
11/14/15,11:00:00,2.455,0.187276353,20.251,-2.267723647
11/14/15,12:00:00,2.552,0.241507182,21.252,-2.310492818
11/14/15,13:00:00,2.504,0.21780964,21.771,-2.28619036
11/14/15,14:00:00,2.311,0.235418036,21.793,-2.075581964
11/14/15,15:00:00,1.966,0.332796735,21.409,-1.633203265
11/14/15,16:00:00,1.466,0.433606862,20.648,-1.032393138
11/14/15,17:00:00,0.843,0.556551256,19.535,-0.286448744
11/14/15,18:00:00,0.205,0.649394182,18.061,0.444394182
11/14/15,19:00:00,0.015,0.672960282,16.284,0.657960282
11/14/15,20:00:00,0,0.667970459,14.927,0.667970459
11/14/15,21:00:00,0,0.554790632,13.986,0.554790632
11/14/15,22:00:00,0,0.416222094,13.261,0.416222094
11/14/15,23:00:00,0,0.234872795,12.797,0.234872795
11/15/15,0:00:00,0,0.347229579,12.542,0.347229579
11/15/15,1:00:00,0,0.287805056,12.054,0.287805056
11/15/15,2:00:00,0,0.321048136,11.903,0.321048136
11/15/15,3:00:00,0,0.320546158,11.751,0.320546158
11/15/15,4:00:00,0,0.370257303,11.569,0.370257303
11/15/15,5:00:00,0,0.372599981,11.263,0.372599981
11/15/15,6:00:00,0.114,0.403452879,11.786,0.289452879
11/15/15,7:00:00,0.622,0.397049657,13.185,-0.224950343
11/15/15,8:00:00,1.285,0.306052845,15.072,-0.978947155
11/15/15,9:00:00,1.843,0.207508342,17.172,-1.635491658
11/15/15,10:00:00,2.248,0.122757576,19.224,-2.125242424
11/15/15,11:00:00,2.491,0.052635044,21.147,-2.438364956
11/15/15,12:00:00,2.581,0.055615484,22.705,-2.525384516
11/15/15,13:00:00,2.526,0.06635149,23.775,-2.45964851
11/15/15,14:00:00,2.326,0.126868797,24.362,-2.199131203
11/15/15,15:00:00,1.976,0.234817313,24.499,-1.741182687
11/15/15,16:00:00,1.48,0.406300751,24.241,-1.073699249
11/15/15,17:00:00,0.844,0.61326882,23.453,-0.23073118
11/15/15,18:00:00,0.185,0.729146763,21.977,0.544146763
11/15/15,19:00:00,0.015,0.759134375,18.933,0.744134375
11/15/15,20:00:00,0,0.742379145,16.901,0.742379145
11/15/15,21:00:00,0,0.583579389,15.716,0.583579389
11/15/15,22:00:00,0,0.425306271,14.721,0.425306271
11/15/15,23:00:00,0,0.256310565,13.988,0.256310565
11/16/15,0:00:00,0,0.37324147,13.437,0.37324147
11/16/15,1:00:00,0,0.284919196,12.966,0.284919196
11/16/15,2:00:00,0,0.32510725,12.561,0.32510725
11/16/15,3:00:00,0,0.35116682,12.243,0.35116682
11/16/15,4:00:00,0,0.377701047,12.023,0.377701047
11/16/15,5:00:00,0,0.393574799,11.888,0.393574799
11/16/15,6:00:00,0.103,0.497170727,13.256,0.394170727
11/16/15,7:00:00,0.638,0.477812245,15.89,-0.160187755
11/16/15,8:00:00,1.274,0.309866158,19.596,-0.964133842
11/16/15,9:00:00,1.801,0.194573809,23.806,-1.606426191
11/16/15,10:00:00,2.186,0.119231348,25.6,-2.066768652
11/16/15,11:00:00,2.409,0.077876578,26.85,-2.331123422
11/16/15,12:00:00,2.475,0.146817889,27.72,-2.328182111
11/16/15,13:00:00,2.42,0.167928273,28.218,-2.252071727
11/16/15,14:00:00,2.251,0.229238609,28.343,-2.021761391
11/16/15,15:00:00,1.883,0.412174021,28.053,-1.470825979
11/16/15,16:00:00,1.236,0.593842239,27.23,-0.642157761
11/16/15,17:00:00,0.584,0.740870259,25.966,0.156870259
11/16/15,18:00:00,0.231,0.828080234,24.622,0.597080234
11/16/15,19:00:00,0.02,0.82133081,21.918,0.80133081
11/16/15,20:00:00,0,0.778282967,20.176,0.778282967
11/16/15,21:00:00,0,0.613023015,19.619,0.613023015
11/16/15,22:00:00,0,0.442941548,19.593,0.442941548
11/16/15,23:00:00,0,0.275057085,19.7,0.275057085
11/17/15,0:00:00,0,0.372202265,19.27,0.372202265
11/17/15,1:00:00,0,0.273256774,18.816,0.273256774
11/17/15,2:00:00,0,0.364148371,18.277,0.364148371
11/17/15,3:00:00,0,0.358115438,17.657,0.358115438
11/17/15,4:00:00,0,0.395005079,17.188,0.395005079
11/17/15,5:00:00,0,0.423839582,16.762,0.423839582
11/17/15,6:00:00,0.119,0.50405728,18.157,0.38505728
11/17/15,7:00:00,0.599,0.500691294,21.229,-0.098308706
11/17/15,8:00:00,1.195,0.357221297,24.25,-0.837778703
11/17/15,9:00:00,1.731,0.265434519,27.392,-1.465565481
11/17/15,10:00:00,2.119,0.228626658,29.057,-1.890373342
11/17/15,11:00:00,2.349,0.245025944,30.238,-2.103974056
11/17/15,12:00:00,2.433,0.308080743,31.101,-2.124919257
11/17/15,13:00:00,2.38,0.392149562,31.741,-1.987850438
11/17/15,14:00:00,2.194,0.516662135,32.125,-1.677337865
11/17/15,15:00:00,1.863,0.725668536,32.148,-1.137331464
11/17/15,16:00:00,1.394,0.964414688,31.792,-0.429585312
11/17/15,17:00:00,0.803,1.172705658,31.051,0.369705658
11/17/15,18:00:00,0.196,1.232272292,29.492,1.036272292
11/17/15,19:00:00,0.017,1.123966675,25.723,1.106966675
11/17/15,20:00:00,0,1.021357662,23.619,1.021357662
11/17/15,21:00:00,0,0.794347919,22.708,0.794347919
11/17/15,22:00:00,0,0.566275656,22.221,0.566275656
11/17/15,23:00:00,0,0.390349883,21.94,0.390349883
11/18/15,0:00:00,0,0.447401281,22.261,0.447401281
11/18/15,1:00:00,0,0.345480179,22.401,0.345480179
11/18/15,2:00:00,0,0.427866381,21.664,0.427866381
11/18/15,3:00:00,0,0.432243961,20.558,0.432243961
11/18/15,4:00:00,0,0.417496359,19.567,0.417496359
11/18/15,5:00:00,0,0.484872582,19.261,0.484872582
11/18/15,6:00:00,0.11,0.545240376,20.952,0.435240376
11/18/15,7:00:00,0.605,0.582531949,24.235,-0.022468051
11/18/15,8:00:00,1.2,0.510197946,27.214,-0.689802054
11/18/15,9:00:00,1.698,0.485810173,30.295,-1.212189827
11/18/15,10:00:00,1.948,0.509477566,32.42,-1.438522434
11/18/15,11:00:00,2.089,0.541002075,33.635,-1.547997925
11/18/15,12:00:00,2.076,0.679325562,34.492,-1.396674438
11/18/15,13:00:00,1.658,0.782108495,34.272,-0.875891505
11/18/15,14:00:00,1.403,0.971629543,33.245,-0.431370457
11/18/15,15:00:00,0.722,1.222340818,31.227,0.500340818
11/18/15,16:00:00,0.435,1.473204538,29.773,1.038204538
11/18/15,17:00:00,0.236,1.615347504,28.256,1.379347504
11/18/15,18:00:00,0.096,1.550994817,27.178,1.454994817
11/18/15,19:00:00,0.009,1.453138518,26.456,1.444138518
11/18/15,20:00:00,0,1.314685249,25.463,1.314685249
11/18/15,21:00:00,0,1.038963259,24.752,1.038963259
11/18/15,22:00:00,0,0.78722552,23.574,0.78722552
11/18/15,23:00:00,0,0.564139811,22.22,0.564139811
11/19/15,0:00:00,0,0.571754313,21.341,0.571754313
11/19/15,1:00:00,0,0.489784965,20.565,0.489784965
11/19/15,2:00:00,0,0.55082726,20.46,0.55082726
11/19/15,3:00:00,0,0.532327318,20.621,0.532327318
11/19/15,4:00:00,0,0.525745932,20.754,0.525745932
11/19/15,5:00:00,0,0.537883466,20.917,0.537883466
11/19/15,6:00:00,0.126,0.598497413,21.89,0.472497413
11/19/15,7:00:00,0.557,0.64770184,23.929,0.09070184
11/19/15,8:00:00,1.124,0.559809014,26.735,-0.564190986
11/19/15,9:00:00,1.648,0.499854178,29.21,-1.148145822
11/19/15,10:00:00,2.027,0.488921359,31.159,-1.538078641
11/19/15,11:00:00,2.258,0.531251489,32.427,-1.726748511
11/19/15,12:00:00,2.36,0.647866832,32.32,-1.712133168
11/19/15,13:00:00,2.341,0.751270607,31.619,-1.589729393
11/19/15,14:00:00,2.165,0.89589377,31.296,-1.26910623
11/19/15,15:00:00,1.833,1.051783338,31.242,-0.781216662
11/19/15,16:00:00,1.362,1.239253256,30.96,-0.122746744
11/19/15,17:00:00,0.795,1.309393705,29.664,0.514393705
11/19/15,18:00:00,0.242,1.245251219,26.542,1.003251219
11/19/15,19:00:00,0.021,1.085847994,22.809,1.064847994
11/19/15,20:00:00,0,0.998890464,20.811,0.998890464
11/19/15,21:00:00,0,0.809017389,20.365,0.809017389
11/19/15,22:00:00,0,0.592566222,20.318,0.592566222
11/19/15,23:00:00,0,0.440061486,20.092,0.440061486
11/20/15,0:00:00,0,0.516692814,19.931,0.516692814
11/20/15,1:00:00,0,0.375570358,19.573,0.375570358
11/20/15,2:00:00,0,0.453138644,19.113,0.453138644
11/20/15,3:00:00,0,0.445764547,18.604,0.445764547
11/20/15,4:00:00,0,0.448248619,18.104,0.448248619
